Contry code,Product name,Value
GB,Foundry work services,1
GB,"Fabricated metal products, except machinery and equipment (28)",1
GB,Machinery and equipment n.e.c. (29),1
GB,Office machinery and computers (30),1
GB,Electrical machinery and apparatus n.e.c. (31),1
GB,"Radio, television and communication equipment and apparatus (32)",1
GB,"Medical, precision and optical instruments, watches and clocks (33)",1
GB,"Motor vehicles, trailers and semi-trailers (34)",1
GB,Other transport equipment (35),1
GB,"Furniture, other manufactured goods n.e.c. (36)",1
GB,Secondary raw materials,1
GB,"Bottles for treatment, Recycling of bottles by direct reuse",1
GB,Electricity by coal,0.05739281
GB,Electricity by gas,0.944039413
GB,Electricity by nuclear,0.738864321
GB,Electricity by hydro,1.080057655
GB,Electricity by wind,5.730679269
GB,Electricity by petroleum and other oil derivatives,2.65728992
GB,Electricity by biomass and waste,6.750404303
GB,Electricity by solar photovoltaic,58.85527425
GB,Electricity by solar thermal,0
GB,"Electricity by tide, wave, ocean",0
GB,Electricity by Geothermal,0
GB,Electricity nec,0
GB,Transmission services of electricity,1
GB,Distribution and trade services of electricity,1
GB,Biogas an other gases nec.,1
GB,Distribution services of gaseous fuels through mains,1
GB,Steam and hot water supply services,1
GB,"Collected and purified water, distribution services of water (41)",1
GB,Construction work (45),1
GB,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
GB,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
GB,Retail trade services of motor fuel,1
GB,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
GB,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
GB,Hotel and restaurant services (55),1
GB,Railway transportation services,1
GB,Other land transportation services,1
GB,Transportation services via pipelines,1
GB,Sea and coastal water transportation services,1
GB,Inland water transportation services,1
GB,Air transport services (62),1
GB,"Supporting and auxiliary transport services, travel agency services (63)",1
GB,Post and telecommunication services (64),1
GB,"Financial intermediation services, except insurance and pension funding services (65)",1
GB,"Insurance and pension funding services, except compulsory social security services (66)",1
GB,Services auxiliary to financial intermediation (67),1
GB,Real estate services (70),1
GB,Renting services of machinery and equipment without operator and of personal and household goods (71),1
GB,Computer and related services (72),1
GB,Research and development services (73),1
GB,Other business services (74),1
GB,"Public administration and defence services, compulsory social security services (75)",1
GB,Education services (80),1
GB,Health and social work services (85),1
GB,Food waste for treatment: incineration,1
GB,Paper waste for treatment: incineration,1
GB,Plastic waste for treatment: incineration,1
GB,Intert/metal waste for treatment: incineration,1
GB,Textiles waste for treatment: incineration,1
GB,Wood waste for treatment: incineration,1
GB,Oil/hazardous waste for treatment: incineration,1
GB,Food waste for treatment: biogasification and land application,1
GB,Paper waste for treatment: biogasification and land application,1
GB,Sewage sludge for treatment: biogasification and land application,1
GB,Food waste for treatment: composting and land application,1
GB,Paper and wood waste for treatment: composting and land application,1
GB,Food waste for treatment: waste water treatment,1
GB,Other waste for treatment: waste water treatment,1
GB,Food waste for treatment: landfill,1
GB,Paper for treatment: landfill,1
GB,Plastic waste for treatment: landfill,1
GB,Inert/metal/hazardous waste for treatment: landfill,1
GB,Textiles waste for treatment: landfill,1
GB,Wood waste for treatment: landfill,1
GB,Membership organisation services n.e.c. (91),1
GB,"Recreational, cultural and sporting services (92)",1
GB,Other services (93),1
GB,Private households with employed persons (95),1
GB,Extra-territorial organizations and bodies,1
US,Paddy rice,1
US,Wheat,1
US,Cereal grains nec,1
US,"Vegetables, fruit, nuts",1
US,Oil seeds,1
US,"Sugar cane, sugar beet",1
US,Plant-based fibers,1
US,Crops nec,1
US,Cattle,1
US,Pigs,1
US,Poultry,1
US,Meat animals nec,1
US,Animal products nec,1
US,Raw milk,1
US,"Wool, silk-worm cocoons",1
US,Manure (conventional treatment),1
US,Manure (biogas treatment),1
US,"Products of forestry, logging and related services (02)",1
US,"Fish and other fishing products, services incidental of fishing (05)",1
US,"Coal, lignite and peat",1
US,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
US,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
US,Other Hydrocarbons,1
US,Uranium and thorium ores (12),1
US,Iron ores,1
US,Copper ores and concentrates,1
US,Nickel ores and concentrates,1
US,Aluminium ores and concentrates,1
US,Precious metal ores and concentrates,1
US,"Lead, zinc and tin ores and concentrates",1
US,Other non-ferrous metal ores and concentrates,1
US,Stone,1
US,Sand and clay,1
US,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
US,Products of meat cattle,1
US,Products of meat pigs,1
US,Products of meat poultry,1
US,Meat products nec,1
US,products of Vegetable oils and fats,1
US,Dairy products,1
US,Processed rice,1
US,Sugar,1
US,Food products nec,1
US,Beverages,1
US,Fish products,1
US,Tobacco products (16),1
US,Textiles (17),1
US,"Wearing apparel, furs (18)",1
US,Leather and leather products (19),1
US,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
US,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
US,Pulp,1
US,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
US,Paper and paper products,1
US,Printed matter and recorded media (22),1
US,Coke oven products,1
US, Refined Petroleum,1
US,Nuclear fuel,1
US,"Plastics, basic",1
US,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
US,N-fertiliser,1
US,P- and other fertiliser,1
US,"Chemicals nec, additives and biofuels",1
US,Rubber and plastic products (25),1
US,Glass and glass products,1
US,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
US,Ceramic goods,1
US,"Bricks, tiles and construction products, in baked clay",1
US,"Cement, lime and plaster",1
US,"Ash for treatment, Re-processing of ash into clinker",1
US,Other non-metallic mineral products,1
US,Basic iron and steel and of ferro-alloys and first products thereof,1
US,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
US,Precious metals,1
US,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
US,Aluminium and aluminium products,1
US,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
US,"Lead, zinc and tin and products thereof",1
US,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
US,Copper products,1
US,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
US,Other non-ferrous metal products,1
US,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
US,Foundry work services,1
US,"Fabricated metal products, except machinery and equipment (28)",1
US,Machinery and equipment n.e.c. (29),1
US,Office machinery and computers (30),1
US,Electrical machinery and apparatus n.e.c. (31),1
US,"Radio, television and communication equipment and apparatus (32)",1
US,"Medical, precision and optical instruments, watches and clocks (33)",1
US,"Motor vehicles, trailers and semi-trailers (34)",1
US,Other transport equipment (35),1
US,"Furniture, other manufactured goods n.e.c. (36)",1
US,Secondary raw materials,1
US,"Bottles for treatment, Recycling of bottles by direct reuse",1
US,Electricity by coal,0.438870032
US,Electricity by gas,1.660045182
US,Electricity by nuclear,0.923294968
US,Electricity by hydro,0.759784806
US,Electricity by wind,3.531464112
US,Electricity by petroleum and other oil derivatives,1.089254268
US,Electricity by biomass and waste,1.727036314
US,Electricity by solar photovoltaic,32.7591152
US,Electricity by solar thermal,32.7591152
US,"Electricity by tide, wave, ocean",0
US,Electricity by Geothermal,0.999297485
US,Electricity nec,0
US,Transmission services of electricity,1
US,Distribution and trade services of electricity,1
US,Biogas an other gases nec.,1
US,Distribution services of gaseous fuels through mains,1
US,Steam and hot water supply services,1
US,"Collected and purified water, distribution services of water (41)",1
US,Construction work (45),1
US,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
US,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
US,Retail trade services of motor fuel,1
US,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
US,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
US,Hotel and restaurant services (55),1
US,Railway transportation services,1
US,Other land transportation services,1
US,Transportation services via pipelines,1
US,Sea and coastal water transportation services,1
US,Inland water transportation services,1
US,Air transport services (62),1
US,"Supporting and auxiliary transport services, travel agency services (63)",1
US,Post and telecommunication services (64),1
US,"Financial intermediation services, except insurance and pension funding services (65)",1
US,"Insurance and pension funding services, except compulsory social security services (66)",1
US,Services auxiliary to financial intermediation (67),1
US,Real estate services (70),1
US,Renting services of machinery and equipment without operator and of personal and household goods (71),1
US,Computer and related services (72),1
US,Research and development services (73),1
US,Other business services (74),1
US,"Public administration and defence services, compulsory social security services (75)",1
US,Education services (80),1
US,Health and social work services (85),1
US,Food waste for treatment: incineration,1
US,Paper waste for treatment: incineration,1
US,Plastic waste for treatment: incineration,1
US,Intert/metal waste for treatment: incineration,1
US,Textiles waste for treatment: incineration,1
US,Wood waste for treatment: incineration,1
US,Oil/hazardous waste for treatment: incineration,1
US,Food waste for treatment: biogasification and land application,1
US,Paper waste for treatment: biogasification and land application,1
US,Sewage sludge for treatment: biogasification and land application,1
US,Food waste for treatment: composting and land application,1
US,Paper and wood waste for treatment: composting and land application,1
US,Food waste for treatment: waste water treatment,1
US,Other waste for treatment: waste water treatment,1
US,Food waste for treatment: landfill,1
US,Paper for treatment: landfill,1
US,Plastic waste for treatment: landfill,1
US,Inert/metal/hazardous waste for treatment: landfill,1
US,Textiles waste for treatment: landfill,1
US,Wood waste for treatment: landfill,1
US,Membership organisation services n.e.c. (91),1
US,"Recreational, cultural and sporting services (92)",1
US,Other services (93),1
US,Private households with employed persons (95),1
US,Extra-territorial organizations and bodies,1
WA,Paddy rice,1
WA,Wheat,1
WA,Cereal grains nec,1
WA,"Vegetables, fruit, nuts",1
WA,Oil seeds,1
WA,"Sugar cane, sugar beet",1
WA,Plant-based fibers,1
WA,Crops nec,1
WA,Cattle,1
WA,Pigs,1
WA,Poultry,1
WA,Meat animals nec,1
WA,Animal products nec,1
WA,Raw milk,1
WA,"Wool, silk-worm cocoons",1
WA,Manure (conventional treatment),1
WA,Manure (biogas treatment),1
WA,"Products of forestry, logging and related services (02)",1
WA,"Fish and other fishing products, services incidental of fishing (05)",1
WA,"Coal, lignite and peat",1
WA,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
WA,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
WA,Other Hydrocarbons,1
WA,Uranium and thorium ores (12),1
WA,Iron ores,1
WA,Copper ores and concentrates,1
WA,Nickel ores and concentrates,1
WA,Aluminium ores and concentrates,1
WA,Precious metal ores and concentrates,1
WA,"Lead, zinc and tin ores and concentrates",1
WA,Other non-ferrous metal ores and concentrates,1
WA,Stone,1
WA,Sand and clay,1
WA,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
WA,Products of meat cattle,1
WA,Products of meat pigs,1
WA,Products of meat poultry,1
WA,Meat products nec,1
WA,products of Vegetable oils and fats,1
WA,Dairy products,1
WA,Processed rice,1
WA,Sugar,1
WA,Food products nec,1
WA,Beverages,1
WA,Fish products,1
WA,Tobacco products (16),1
WA,Textiles (17),1
WA,"Wearing apparel, furs (18)",1
WA,Leather and leather products (19),1
WA,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
WA,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
WA,Pulp,1
WA,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
WA,Paper and paper products,1
WA,Printed matter and recorded media (22),1
WA,Coke oven products,1
WA, Refined Petroleum,1
WA,Nuclear fuel,1
WA,"Plastics, basic",1
WA,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
WA,N-fertiliser,1
WA,P- and other fertiliser,1
WA,"Chemicals nec, additives and biofuels",1
WA,Rubber and plastic products (25),1
WA,Glass and glass products,1
WA,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
WA,Ceramic goods,1
WA,"Bricks, tiles and construction products, in baked clay",1
WA,"Cement, lime and plaster",1
WA,"Ash for treatment, Re-processing of ash into clinker",1
WA,Other non-metallic mineral products,1
WA,Basic iron and steel and of ferro-alloys and first products thereof,1
WA,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
WA,Precious metals,1
WA,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
WA,Aluminium and aluminium products,1
WA,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
WA,"Lead, zinc and tin and products thereof",1
WA,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
WA,Copper products,1
WA,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
WA,Other non-ferrous metal products,1
WA,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
WA,Foundry work services,1
WA,"Fabricated metal products, except machinery and equipment (28)",1
WA,Machinery and equipment n.e.c. (29),1
WA,Office machinery and computers (30),1
WA,Electrical machinery and apparatus n.e.c. (31),1
WA,"Radio, television and communication equipment and apparatus (32)",1
WA,"Medical, precision and optical instruments, watches and clocks (33)",1
WA,"Motor vehicles, trailers and semi-trailers (34)",1
WA,Other transport equipment (35),1
WA,"Furniture, other manufactured goods n.e.c. (36)",1
WA,Secondary raw materials,1
WA,"Bottles for treatment, Recycling of bottles by direct reuse",1
WA,Electricity by coal,1.386036711
WA,Electricity by gas,0.859787223
WA,Electricity by nuclear,0.597921891
WA,Electricity by hydro,0.922759605
WA,Electricity by wind,5.45589885
WA,Electricity by petroleum and other oil derivatives,0.370592942
WA,Electricity by biomass and waste,0.940033719
WA,Electricity by solar photovoltaic,124.6279125
WA,Electricity by solar thermal,0
WA,"Electricity by tide, wave, ocean",0
WA,Electricity by Geothermal,1.012552528
WA,Electricity nec,0
WA,Transmission services of electricity,1
WA,Distribution and trade services of electricity,1
WA,Biogas an other gases nec.,1
WA,Distribution services of gaseous fuels through mains,1
WA,Steam and hot water supply services,1
WA,"Collected and purified water, distribution services of water (41)",1
WA,Construction work (45),1
WA,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
WA,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
WA,Retail trade services of motor fuel,1
WA,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
WA,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
WA,Hotel and restaurant services (55),1
WA,Railway transportation services,1
WA,Other land transportation services,1
WA,Transportation services via pipelines,1
WA,Sea and coastal water transportation services,1
WA,Inland water transportation services,1
WA,Air transport services (62),1
WA,"Supporting and auxiliary transport services, travel agency services (63)",1
WA,Post and telecommunication services (64),1
WA,"Financial intermediation services, except insurance and pension funding services (65)",1
WA,"Insurance and pension funding services, except compulsory social security services (66)",1
WA,Services auxiliary to financial intermediation (67),1
WA,Real estate services (70),1
WA,Renting services of machinery and equipment without operator and of personal and household goods (71),1
WA,Computer and related services (72),1
WA,Research and development services (73),1
WA,Other business services (74),1
WA,"Public administration and defence services, compulsory social security services (75)",1
WA,Education services (80),1
WA,Health and social work services (85),1
WA,Food waste for treatment: incineration,1
WA,Paper waste for treatment: incineration,1
WA,Plastic waste for treatment: incineration,1
WA,Intert/metal waste for treatment: incineration,1
WA,Textiles waste for treatment: incineration,1
WA,Wood waste for treatment: incineration,1
WA,Oil/hazardous waste for treatment: incineration,1
WA,Food waste for treatment: biogasification and land application,1
WA,Paper waste for treatment: biogasification and land application,1
WA,Sewage sludge for treatment: biogasification and land application,1
WA,Food waste for treatment: composting and land application,1
WA,Paper and wood waste for treatment: composting and land application,1
WA,Food waste for treatment: waste water treatment,1
WA,Other waste for treatment: waste water treatment,1
WA,Food waste for treatment: landfill,1
WA,Paper for treatment: landfill,1
WA,Plastic waste for treatment: landfill,1
WA,Inert/metal/hazardous waste for treatment: landfill,1
WA,Textiles waste for treatment: landfill,1
WA,Wood waste for treatment: landfill,1
WA,Membership organisation services n.e.c. (91),1
WA,"Recreational, cultural and sporting services (92)",1
WA,Other services (93),1
WA,Private households with employed persons (95),1
WA,Extra-territorial organizations and bodies,1
WL,Paddy rice,1
WL,Wheat,1
WL,Cereal grains nec,1
WL,"Vegetables, fruit, nuts",1
WL,Oil seeds,1
WL,"Sugar cane, sugar beet",1
WL,Plant-based fibers,1
WL,Crops nec,1
WL,Cattle,1
WL,Pigs,1
WL,Poultry,1
WL,Meat animals nec,1
WL,Animal products nec,1
WL,Raw milk,1
WL,"Wool, silk-worm cocoons",1
WL,Manure (conventional treatment),1
WL,Manure (biogas treatment),1
WL,"Products of forestry, logging and related services (02)",1
WL,"Fish and other fishing products, services incidental of fishing (05)",1
WL,"Coal, lignite and peat",1
WL,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
WL,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
WL,Other Hydrocarbons,1
WL,Uranium and thorium ores (12),1
WL,Iron ores,1
WL,Copper ores and concentrates,1
WL,Nickel ores and concentrates,1
WL,Aluminium ores and concentrates,1
WL,Precious metal ores and concentrates,1
WL,"Lead, zinc and tin ores and concentrates",1
WL,Other non-ferrous metal ores and concentrates,1
WL,Stone,1
WL,Sand and clay,1
WL,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
WL,Products of meat cattle,1
WL,Products of meat pigs,1
WL,Products of meat poultry,1
WL,Meat products nec,1
WL,products of Vegetable oils and fats,1
WL,Dairy products,1
WL,Processed rice,1
WL,Sugar,1
WL,Food products nec,1
WL,Beverages,1
WL,Fish products,1
WL,Tobacco products (16),1
WL,Textiles (17),1
WL,"Wearing apparel, furs (18)",1
WL,Leather and leather products (19),1
WL,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
WL,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
WL,Pulp,1
WL,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
WL,Paper and paper products,1
WL,Printed matter and recorded media (22),1
WL,Coke oven products,1
WL, Refined Petroleum,1
WL,Nuclear fuel,1
WL,"Plastics, basic",1
WL,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
WL,N-fertiliser,1
WL,P- and other fertiliser,1
WL,"Chemicals nec, additives and biofuels",1
WL,Rubber and plastic products (25),1
WL,Glass and glass products,1
WL,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
WL,Ceramic goods,1
WL,"Bricks, tiles and construction products, in baked clay",1
WL,"Cement, lime and plaster",1
WL,"Ash for treatment, Re-processing of ash into clinker",1
WL,Other non-metallic mineral products,1
WL,Basic iron and steel and of ferro-alloys and first products thereof,1
WL,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
WL,Precious metals,1
WL,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
WL,Aluminium and aluminium products,1
WL,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
WL,"Lead, zinc and tin and products thereof",1
WL,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
WL,Copper products,1
WL,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
WL,Other non-ferrous metal products,1
WL,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
WL,Foundry work services,1
WL,"Fabricated metal products, except machinery and equipment (28)",1
WL,Machinery and equipment n.e.c. (29),1
WL,Office machinery and computers (30),1
WL,Electrical machinery and apparatus n.e.c. (31),1
WL,"Radio, television and communication equipment and apparatus (32)",1
WL,"Medical, precision and optical instruments, watches and clocks (33)",1
WL,"Motor vehicles, trailers and semi-trailers (34)",1
WL,Other transport equipment (35),1
WL,"Furniture, other manufactured goods n.e.c. (36)",1
WL,Secondary raw materials,1
WL,"Bottles for treatment, Recycling of bottles by direct reuse",1
WL,Electricity by coal,3.347319538
WL,Electricity by gas,1.25059357
WL,Electricity by nuclear,0.598882696
WL,Electricity by hydro,0.867579226
WL,Electricity by wind,35.15371667
WL,Electricity by petroleum and other oil derivatives,0.452714452
WL,Electricity by biomass and waste,1.13252083
WL,Electricity by solar photovoltaic,389.0692565
WL,Electricity by solar thermal,0
WL,"Electricity by tide, wave, ocean",0
WL,Electricity by Geothermal,0.291496166
WL,Electricity nec,0
WL,Transmission services of electricity,1
WL,Distribution and trade services of electricity,1
WL,Biogas an other gases nec.,1
WL,Distribution services of gaseous fuels through mains,1
WL,Steam and hot water supply services,1
WL,"Collected and purified water, distribution services of water (41)",1
WL,Construction work (45),1
WL,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
WL,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
WL,Retail trade services of motor fuel,1
WL,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
WL,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
WL,Hotel and restaurant services (55),1
WL,Railway transportation services,1
WL,Other land transportation services,1
WL,Transportation services via pipelines,1
WL,Sea and coastal water transportation services,1
WL,Inland water transportation services,1
WL,Air transport services (62),1
WL,"Supporting and auxiliary transport services, travel agency services (63)",1
WL,Post and telecommunication services (64),1
WL,"Financial intermediation services, except insurance and pension funding services (65)",1
WL,"Insurance and pension funding services, except compulsory social security services (66)",1
WL,Services auxiliary to financial intermediation (67),1
WL,Real estate services (70),1
WL,Renting services of machinery and equipment without operator and of personal and household goods (71),1
WL,Computer and related services (72),1
WL,Research and development services (73),1
WL,Other business services (74),1
WL,"Public administration and defence services, compulsory social security services (75)",1
WL,Education services (80),1
WL,Health and social work services (85),1
WL,Food waste for treatment: incineration,1
WL,Paper waste for treatment: incineration,1
WL,Plastic waste for treatment: incineration,1
WL,Intert/metal waste for treatment: incineration,1
WL,Textiles waste for treatment: incineration,1
WL,Wood waste for treatment: incineration,1
WL,Oil/hazardous waste for treatment: incineration,1
WL,Food waste for treatment: biogasification and land application,1
WL,Paper waste for treatment: biogasification and land application,1
WL,Sewage sludge for treatment: biogasification and land application,1
WL,Food waste for treatment: composting and land application,1
WL,Paper and wood waste for treatment: composting and land application,1
WL,Food waste for treatment: waste water treatment,1
WL,Other waste for treatment: waste water treatment,1
WL,Food waste for treatment: landfill,1
WL,Paper for treatment: landfill,1
WL,Plastic waste for treatment: landfill,1
WL,Inert/metal/hazardous waste for treatment: landfill,1
WL,Textiles waste for treatment: landfill,1
WL,Wood waste for treatment: landfill,1
WL,Membership organisation services n.e.c. (91),1
WL,"Recreational, cultural and sporting services (92)",1
WL,Other services (93),1
WL,Private households with employed persons (95),1
WL,Extra-territorial organizations and bodies,1
WE,Paddy rice,1
WE,Wheat,1
WE,Cereal grains nec,1
WE,"Vegetables, fruit, nuts",1
WE,Oil seeds,1
WE,"Sugar cane, sugar beet",1
WE,Plant-based fibers,1
WE,Crops nec,1
WE,Cattle,1
WE,Pigs,1
WE,Poultry,1
WE,Meat animals nec,1
WE,Animal products nec,1
WE,Raw milk,1
WE,"Wool, silk-worm cocoons",1
WE,Manure (conventional treatment),1
WE,Manure (biogas treatment),1
WE,"Products of forestry, logging and related services (02)",1
WE,"Fish and other fishing products, services incidental of fishing (05)",1
WE,"Coal, lignite and peat",1
WE,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
WE,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
WE,Other Hydrocarbons,1
WE,Uranium and thorium ores (12),1
WE,Iron ores,1
WE,Copper ores and concentrates,1
WE,Nickel ores and concentrates,1
WE,Aluminium ores and concentrates,1
WE,Precious metal ores and concentrates,1
WE,"Lead, zinc and tin ores and concentrates",1
WE,Other non-ferrous metal ores and concentrates,1
WE,Stone,1
WE,Sand and clay,1
WE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
WE,Products of meat cattle,1
WE,Products of meat pigs,1
WE,Products of meat poultry,1
WE,Meat products nec,1
WE,products of Vegetable oils and fats,1
WE,Dairy products,1
WE,Processed rice,1
WE,Sugar,1
WE,Food products nec,1
WE,Beverages,1
WE,Fish products,1
WE,Tobacco products (16),1
WE,Textiles (17),1
WE,"Wearing apparel, furs (18)",1
WE,Leather and leather products (19),1
WE,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
WE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
WE,Pulp,1
WE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
WE,Paper and paper products,1
WE,Printed matter and recorded media (22),1
WE,Coke oven products,1
WE, Refined Petroleum,1
WE,Nuclear fuel,1
WE,"Plastics, basic",1
WE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
WE,N-fertiliser,1
WE,P- and other fertiliser,1
WE,"Chemicals nec, additives and biofuels",1
WE,Rubber and plastic products (25),1
WE,Glass and glass products,1
WE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
WE,Ceramic goods,1
WE,"Bricks, tiles and construction products, in baked clay",1
WE,"Cement, lime and plaster",1
WE,"Ash for treatment, Re-processing of ash into clinker",1
WE,Other non-metallic mineral products,1
WE,Basic iron and steel and of ferro-alloys and first products thereof,1
WE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
WE,Precious metals,1
WE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
WE,Aluminium and aluminium products,1
WE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
WE,"Lead, zinc and tin and products thereof",1
WE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
WE,Copper products,1
WE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
WE,Other non-ferrous metal products,1
WE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
WE,Foundry work services,1
WE,"Fabricated metal products, except machinery and equipment (28)",1
WE,Machinery and equipment n.e.c. (29),1
WE,Office machinery and computers (30),1
WE,Electrical machinery and apparatus n.e.c. (31),1
WE,"Radio, television and communication equipment and apparatus (32)",1
WE,"Medical, precision and optical instruments, watches and clocks (33)",1
WE,"Motor vehicles, trailers and semi-trailers (34)",1
WE,Other transport equipment (35),1
WE,"Furniture, other manufactured goods n.e.c. (36)",1
WE,Secondary raw materials,1
WE,"Bottles for treatment, Recycling of bottles by direct reuse",1
WE,Electricity by coal,0.849315697
WE,Electricity by gas,1.626317281
WE,Electricity by nuclear,0.354763832
WE,Electricity by hydro,1.356313797
WE,Electricity by wind,210.7066746
WE,Electricity by petroleum and other oil derivatives,2.031221972
WE,Electricity by biomass and waste,36.6485473
WE,Electricity by solar photovoltaic,337.9256696
WE,Electricity by solar thermal,0
WE,"Electricity by tide, wave, ocean",0
WE,Electricity by Geothermal,2.09825401
WE,Electricity nec,0
WE,Transmission services of electricity,1
WE,Distribution and trade services of electricity,1
WE,Biogas an other gases nec.,1
WE,Distribution services of gaseous fuels through mains,1
WE,Steam and hot water supply services,1
WE,"Collected and purified water, distribution services of water (41)",1
WE,Construction work (45),1
WE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
WE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
WE,Retail trade services of motor fuel,1
WE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
WE,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
WE,Hotel and restaurant services (55),1
WE,Railway transportation services,1
WE,Other land transportation services,1
WE,Transportation services via pipelines,1
WE,Sea and coastal water transportation services,1
WE,Inland water transportation services,1
WE,Air transport services (62),1
WE,"Supporting and auxiliary transport services, travel agency services (63)",1
WE,Post and telecommunication services (64),1
WE,"Financial intermediation services, except insurance and pension funding services (65)",1
WE,"Insurance and pension funding services, except compulsory social security services (66)",1
WE,Services auxiliary to financial intermediation (67),1
WE,Real estate services (70),1
